model,topic_id,is_outlier,name,document_count,top_terms,term_weights
bertopic_en_tl,32,False,32_chocolate_tsokolate_cream_tammy,45,"chocolate, tsokolate, cream, tammy, tsokolateng, tsokolateriya, ice, shop, ayskrim, dennis",chocolate:0.147591; tsokolate:0.095675; cream:0.078632; tammy:0.07748; tsokolateng:0.075069; tsokolateriya:0.063926; ice:0.058305; shop:0.055843; ayskrim:0.053594; dennis:0.039533
bertopic_en_tl,33,False,33_work_trabaho_job_magtrabaho,45,"work, trabaho, job, magtrabaho, nagtrabaho, trabahong, metro, pagtatrabaho, dami, patience",work:0.146845; trabaho:0.101557; job:0.092513; magtrabaho:0.069295; nagtrabaho:0.039336; trabahong:0.035748; metro:0.033451; pagtatrabaho:0.033451; dami:0.031676; patience:0.031676
bertopic_en_tl,34,False,34_school_students_paaralan_class,45,"school, students, paaralan, class, estudyante, klase, edukasyon, aralan, education, aaral",school:0.104207; students:0.078519; paaralan:0.076573; class:0.0617; estudyante:0.059266; klase:0.052889; edukasyon:0.043227; aralan:0.041256; education:0.039597; aaral:0.032546
bertopic_en_tl,35,False,35_drink_umiinom_uminom_bottle,44,"drink, umiinom, uminom, bottle, thirsty, bote, beer, drinking, drunk, alcohol",drink:0.122495; umiinom:0.096468; uminom:0.089953; bottle:0.088109; thirsty:0.087532; bote:0.084092; beer:0.084092; drinking:0.080757; drunk:0.08071; alcohol:0.074435
bertopic_en_tl,36,False,36_lumangoy_swim_swam_lumalangoy,43,"lumangoy, swim, swam, lumalangoy, swimming, lake, lawa, sea, dagat, bathe",lumangoy:0.20709; swim:0.177506; swam:0.089969; lumalangoy:0.08635; swimming:0.08635; lake:0.086141; lawa:0.072; sea:0.053656; dagat:0.04151; bathe:0.038685
bertopic_en_tl,37,False,37_won_sasaktan_doesn_magtatanong,43,"won, sasaktan, doesn, magtatanong, gumagana, importante, hurt, anymore, dalawa, kaunlaran",won:0.073198; sasaktan:0.065976; doesn:0.06421; magtatanong:0.060477; gumagana:0.053589; importante:0.043113; hurt:0.041975; anymore:0.040796; dalawa:0.039077; kaunlaran:0.037708
bertopic_en_tl,38,False,38_money_pera_utang_bank,42,"money, pera, utang, bank, bangko, debt, brid, enough, dolyar, dollars",money:0.204163; pera:0.201343; utang:0.044287; bank:0.040568; bangko:0.036664; debt:0.036349; brid:0.036349; enough:0.033031; dolyar:0.029525; dollars:0.028179
bertopic_en_tl,39,False,39_kaibigan_friends_friend_matalik,41,"kaibigan, friends, friend, matalik, best, magkaibigan, lucy, imaginary, friendship, roberts",kaibigan:0.220914; friends:0.186059; friend:0.177741; matalik:0.084311; best:0.066038; magkaibigan:0.057088; lucy:0.041519; imaginary:0.041519; friendship:0.041519; roberts:0.041519
bertopic_en_tl,40,False,40_tumakbo_run_fast_mabilis,41,"tumakbo, run, fast, mabilis, ran, walk, takbo, dahan, slow, slowly",tumakbo:0.193021; run:0.156829; fast:0.146944; mabilis:0.105778; ran:0.105778; walk:0.084795; takbo:0.077453; dahan:0.075759; slow:0.072476; slowly:0.069895
bertopic_en_tl,41,False,41_mansanas_prutas_apples_apple,41,"mansanas, prutas, apples, apple, fruit, pears, bush, sour, ube, asim",mansanas:0.150778; prutas:0.105298; apples:0.095052; apple:0.093689; fruit:0.093689; pears:0.065208; bush:0.041589; sour:0.039383; ube:0.036135; asim:0.032324
bertopic_en_tl,42,False,42_one_nothing_anuman_makakaalam,41,"one, nothing, anuman, makakaalam, listens, nakikinig, answered, makadesisyon, kalahatan, knowing",one:0.131; nothing:0.069424; anuman:0.055709; makakaalam:0.051788; listens:0.047471; nakikinig:0.040147; answered:0.037139; makadesisyon:0.029599; kalahatan:0.029599; knowing:0.029599
bertopic_en_tl,43,False,43_alone_leave_iwanan_stop,40,"alone, leave, iwanan, stop, aalis, iisa, itigil, yumi, go, iwan",alone:0.14771; leave:0.124621; iwanan:0.069583; stop:0.062863; aalis:0.042492; iisa:0.040108; itigil:0.040108; yumi:0.040108; go:0.032902; iwan:0.031443
bertopic_en_tl,44,False,44_natalo_nakatakas_away_nakawala,40,"natalo, nakatakas, away, nakawala, disappeared, lost, fell, escaped, nahulog, bagsak",natalo:0.159053; nakatakas:0.124191; away:0.108441; nakawala:0.105115; disappeared:0.099914; lost:0.095612; fell:0.094426; escaped:0.088897; nahulog:0.08683; bagsak:0.076448
bertopic_en_tl,45,False,45_sinigwelas_trees_puno_tabi,40,"sinigwelas, trees, puno, tabi, kastilyo, castle, tamarisk, kamatsili, zelda, fountain",sinigwelas:0.132729; trees:0.124658; puno:0.098725; tabi:0.087886; kastilyo:0.087857; castle:0.087374; tamarisk:0.067796; kamatsili:0.057971; zelda:0.044661; fountain:0.042292
bertopic_en_tl,46,False,46_wash_maghugas_clean_hands,39,"wash, maghugas, clean, hands, hugasan, kamay, towel, labhan, tuwalya, linisin",wash:0.148988; maghugas:0.063922; clean:0.060082; hands:0.058588; hugasan:0.054002; kamay:0.046658; towel:0.043283; labhan:0.043283; tuwalya:0.043283; linisin:0.038353
bertopic_en_tl,47,False,47_pakialam_care_cares_worry,39,"pakialam, care, cares, worry, bother, alala, don, guluhin, magtalo, kaninuman",pakialam:0.183337; care:0.107026; cares:0.09336; worry:0.078055; bother:0.07002; alala:0.060738; don:0.06013; guluhin:0.054421; magtalo:0.054421; kaninuman:0.054421
bertopic_en_tl,48,False,48_rich_mayaman_money_pera,39,"rich, mayaman, money, pera, millionaire, platinum, milyonaryo, mayamang, losing, goal",rich:0.171906; mayaman:0.113895; money:0.074806; pera:0.069738; millionaire:0.036625; platinum:0.036625; milyonaryo:0.036625; mayamang:0.036625; losing:0.033573; goal:0.031416
bertopic_en_tl,49,False,49_astronomy_astronomiya_bituwin_stars,39,"astronomy, astronomiya, bituwin, stars, space, copernicus, galaxy, laniakea, kalawakan, nicolaus",astronomy:0.081616; astronomiya:0.071426; bituwin:0.062286; stars:0.058691; space:0.053196; copernicus:0.052219; galaxy:0.050119; laniakea:0.05001; kalawakan:0.045296; nicolaus:0.038519
bertopic_en_tl,50,False,50_berde_blanket_kumot_green,38,"berde, blanket, kumot, green, kamiseta, shirt, dyaket, jacket, kulay, puti",berde:0.159806; blanket:0.144176; kumot:0.141108; green:0.131371; kamiseta:0.11362; shirt:0.105335; dyaket:0.099753; jacket:0.099753; kulay:0.064444; puti:0.06179
bertopic_en_tl,51,False,51_nangyari_happened_nangyayari_happen,37,"nangyari, happened, nangyayari, happen, mangyayari, link, what, happening, happens, going",nangyari:0.203387; happened:0.177577; nangyayari:0.099764; happen:0.095327; mangyayari:0.045191; link:0.044802; what:0.040476; happening:0.034732; happens:0.034732; going:0.02574
bertopic_en_tl,52,False,52_happy_masaya_saya_ipinagmamalaki,36,"happy, masaya, saya, ipinagmamalaki, proud, barsoom, marie, canadian, maligaya, pangangaluluwa",happy:0.247923; masaya:0.181777; saya:0.097759; ipinagmamalaki:0.060456; proud:0.060456; barsoom:0.054477; marie:0.046988; canadian:0.046988; maligaya:0.043071; pangangaluluwa:0.043071
bertopic_en_tl,53,False,53_smoke_smoking_paninigarilyo_naninigarilyo,36,"smoke, smoking, paninigarilyo, naninigarilyo, sigarilyo, manigarilyo, cigarette, usok, stop, doctor",smoke:0.170946; smoking:0.158046; paninigarilyo:0.131137; naninigarilyo:0.10074; sigarilyo:0.093342; manigarilyo:0.089588; cigarette:0.068853; usok:0.051639; stop:0.044964; doctor:0.040483
bertopic_en_tl,54,False,54_sleep_matulog_sleepy_antok,36,"sleep, matulog, sleepy, antok, matutulog, inaantok, insomnia, pagtulog, tumulog, oras",sleep:0.27168; matulog:0.201506; sleepy:0.103493; antok:0.087432; matutulog:0.07902; inaantok:0.050966; insomnia:0.050966; pagtulog:0.050966; tumulog:0.050966; oras:0.047399
bertopic_en_tl,55,False,55_bukas_tomorrow_magandang_monday,35,"bukas, tomorrow, magandang, monday, lunes, morning, umaga, afternoon, friday, biyernes",bukas:0.103236; tomorrow:0.100502; magandang:0.086977; monday:0.083261; lunes:0.081063; morning:0.075222; umaga:0.073534; afternoon:0.07069; friday:0.065574; biyernes:0.065574
bertopic_en_tl,56,False,56_cake_keyk_mango_salas,35,"cake, keyk, mango, salas, muna, living, ube, making, gumagawa, her",cake:0.251219; keyk:0.199308; mango:0.082815; salas:0.066084; muna:0.062019; living:0.054302; ube:0.047515; making:0.045994; gumagawa:0.042315; her:0.041898
bertopic_en_tl,57,False,57_fish_isda_hilaw_caught,34,"fish, isda, hilaw, caught, inihaw, grilled, tuna, whale, nangisda, anchovy",fish:0.211725; isda:0.196; hilaw:0.065155; caught:0.054327; inihaw:0.048162; grilled:0.045067; tuna:0.035027; whale:0.035027; nangisda:0.035027; anchovy:0.035027
bertopic_en_tl,58,False,58_help_tulungan_tulong_tutulungan,34,"help, tulungan, tulong, tutulungan, plaskards, magdala, draw, turuan, please, pakiusap",help:0.267555; tulungan:0.202666; tulong:0.125137; tutulungan:0.070265; plaskards:0.062957; magdala:0.058588; draw:0.05771; turuan:0.05771; please:0.056431; pakiusap:0.052584
bertopic_en_tl,59,False,59_buhok_hair_cut_haircut,34,"buhok, hair, cut, haircut, shaved, ahit, kulayan, namumuti, turning, nagpagupit",buhok:0.248383; hair:0.241704; cut:0.075119; haircut:0.074101; shaved:0.070171; ahit:0.059392; kulayan:0.043195; namumuti:0.043195; turning:0.043195; nagpagupit:0.043195
bertopic_en_tl,60,False,60_saging_bananas_banana_ubeng,33,"saging, bananas, banana, ubeng, polboron, pritong, hinog, ripe, barkilyos, dodong",saging:0.247931; bananas:0.21671; banana:0.174407; ubeng:0.100851; polboron:0.098142; pritong:0.072394; hinog:0.066891; ripe:0.066891; barkilyos:0.063581; dodong:0.058945
bertopic_en_tl,61,False,61_lumilipad_fly_pigeons_kalapati,32,"lumilipad, fly, pigeons, kalapati, kastilyo, castle, loro, parrots, many, maraming",lumilipad:0.132459; fly:0.12665; pigeons:0.093949; kalapati:0.091468; kastilyo:0.089849; castle:0.089354; loro:0.082482; parrots:0.082482; many:0.077128; maraming:0.07547
bertopic_en_tl,62,False,62_pangalan_mensahe_message_ludwig,32,"pangalan, mensahe, message, ludwig, letter, sulat, iwan, hisashi, selyo, stamp",pangalan:0.137811; mensahe:0.093589; message:0.093589; ludwig:0.079065; letter:0.076989; sulat:0.064157; iwan:0.046488; hisashi:0.046088; selyo:0.046088; stamp:0.046088
bertopic_en_tl,63,False,63_tawad_forgive_humingi_apologize,32,"tawad, forgive, humingi, apologize, patawarin, sorry, apologized, paumanhin, patatawarin, forgiveness",tawad:0.226481; forgive:0.226481; humingi:0.198769; apologize:0.193228; patawarin:0.136784; sorry:0.10653; apologized:0.092619; paumanhin:0.085711; patatawarin:0.06736; forgiveness:0.06736
bertopic_en_tl,64,False,64_tren_train_bus_maabutan,32,"tren, train, bus, maabutan, catch, istasyon, hurry, station, yokohama, darating",tren:0.2116; train:0.205725; bus:0.157801; maabutan:0.050551; catch:0.04805; istasyon:0.039549; hurry:0.035086; station:0.035086; yokohama:0.031536; darating:0.030132
bertopic_en_tl,65,False,65_glass_gilid_rim_salamin,32,"glass, gilid, rim, salamin, baso, biluhabang, oblong, glasses, kulay, large",glass:0.199946; gilid:0.182415; rim:0.171811; salamin:0.167955; baso:0.115717; biluhabang:0.092991; oblong:0.092991; glasses:0.087195; kulay:0.073562; large:0.061311
bertopic_en_tl,66,False,66_angry_nagalit_complains_galit,32,"angry, nagalit, complains, galit, nagrereklamo, annoyed, julian, him, palagi, beat",angry:0.098803; nagalit:0.078604; complains:0.069708; galit:0.06925; nagrereklamo:0.065229; annoyed:0.050697; julian:0.050697; him:0.04056; palagi:0.040089; beat:0.039302
bertopic_en_tl,67,False,67_earthquake_lindol_tumayo_stood,32,"earthquake, lindol, tumayo, stood, up, lift, buhatin, stand, earthquakes, climb",earthquake:0.140636; lindol:0.136365; tumayo:0.129018; stood:0.102274; up:0.090093; lift:0.082358; buhatin:0.061769; stand:0.061769; earthquakes:0.046472; climb:0.043486
bertopic_en_tl,68,False,68_doktor_hospital_ospital_manggagamot,32,"doktor, hospital, ospital, manggagamot, doctor, nurse, nars, doctors, physician, pasyente",doktor:0.143058; hospital:0.111268; ospital:0.111268; manggagamot:0.098788; doctor:0.098142; nurse:0.090493; nars:0.090493; doctors:0.083458; physician:0.066891; pasyente:0.066891
bertopic_en_tl,69,False,69_magulang_parents_pamilya_family,31,"magulang, parents, pamilya, family, hector, anak, children, naninirahan, magkaroon, your",magulang:0.131915; parents:0.131915; pamilya:0.11358; family:0.106944; hector:0.041699; anak:0.030451; children:0.030173; naninirahan:0.029904; magkaroon:0.029904; your:0.029855
bertopic_en_tl,70,False,70_tall_matangkad_finger_tangkad,31,"tall, matangkad, finger, tangkad, taller, palasingsingan, index, hintuturo, pinakamatangkad, shorter",tall:0.165028; matangkad:0.153998; finger:0.099669; tangkad:0.08436; taller:0.074752; palasingsingan:0.061353; index:0.061353; hintuturo:0.061353; pinakamatangkad:0.061353; shorter:0.05624
bertopic_en_tl,71,False,71_ibon_bird_bubuyog_bees,31,"ibon, bird, bubuyog, bees, butterfly, paruparo, langaw, hawla, cage, birds",ibon:0.181483; bird:0.176631; bubuyog:0.096355; bees:0.065244; butterfly:0.065244; paruparo:0.065244; langaw:0.061052; hawla:0.057813; cage:0.057813; birds:0.052958
bertopic_en_tl,72,False,72_house_bahay_palapag_ari,31,"house, bahay, palapag, ari, lives, sell, nakatira, cabin, gawaing, floors",house:0.177799; bahay:0.13453; palapag:0.041068; ari:0.038429; lives:0.033721; sell:0.033335; nakatira:0.028672; cabin:0.025606; gawaing:0.025606; floors:0.025606
bertopic_en_tl,73,False,73_time_oras_arrive_clock,31,"time, oras, arrive, clock, makina, machine, pavel, panahon, leaving, dadating",time:0.121014; oras:0.119165; arrive:0.076025; clock:0.060657; makina:0.059104; machine:0.057543; pavel:0.045223; panahon:0.043302; leaving:0.032431; dadating:0.032431
bertopic_en_tl,74,False,74_coffee_kape_drink_cup,30,"coffee, kape, drink, cup, uminom, francis, nagkakape, umiinom, derek, kapeng",coffee:0.315904; kape:0.260852; drink:0.09305; cup:0.060002; uminom:0.059789; francis:0.05768; nagkakape:0.05768; umiinom:0.056995; derek:0.049475; kapeng:0.049475
bertopic_en_tl,75,False,75_nanalo_win_won_winner,30,"nanalo, win, won, winner, wins, nananalo, hihindi, panalo, manalo, victory",nanalo:0.34477; win:0.199266; won:0.176157; winner:0.12735; wins:0.119168; nananalo:0.119168; hihindi:0.09262; panalo:0.09262; manalo:0.0849; victory:0.0849
bertopic_en_tl,76,False,76_flower_bulaklak_maliit_small,30,"flower, bulaklak, maliit, small, malaki, rose, pinitas, teodoro, large, rosas",flower:0.300026; bulaklak:0.235962; maliit:0.110935; small:0.108906; malaki:0.05882; rose:0.058339; pinitas:0.050169; teodoro:0.050169; large:0.047443; rosas:0.042736
bertopic_en_tl,77,False,77_back_babalik_bumalik_come,30,"back, babalik, bumalik, come, hanap, be, agad, tomorrow, bukas, after",back:0.23166; babalik:0.18622; bumalik:0.133517; come:0.07526; hanap:0.048783; be:0.04563; agad:0.038165; tomorrow:0.038161; bukas:0.035933; after:0.032546
bertopic_en_tl,78,False,78_chairs_silya_mesa_table,30,"chairs, silya, mesa, table, kapihan, dining, doon, room, tables, nakaupo",chairs:0.166001; silya:0.15848; mesa:0.145453; table:0.141041; kapihan:0.135166; dining:0.126626; doon:0.095512; room:0.06735; tables:0.04639; nakaupo:0.04639
bertopic_en_tl,79,False,79_dictionary_tatoeba_word_diksyunaryo,30,"dictionary, tatoeba, word, diksyunaryo, salitang, salita, esperanto, diksyunaryong, kahawig, esperantong",dictionary:0.141251; tatoeba:0.133709; word:0.099459; diksyunaryo:0.091217; salitang:0.076058; salita:0.066984; esperanto:0.055712; diksyunaryong:0.048162; kahawig:0.048162; esperantong:0.045067
bertopic_en_tl,80,False,80_tv_television_telebisyon_radio,30,"tv, television, telebisyon, radio, radyo, watched, nanood, watch, turn, off",tv:0.190882; television:0.153589; telebisyon:0.153589; radio:0.105938; radyo:0.0807; watched:0.066982; nanood:0.06189; watch:0.053971; turn:0.050127; off:0.046658
bertopic_en_tl,81,False,81_ahead_lumapit_lumabas_aside,29,"ahead, lumapit, lumabas, aside, itabi, out, closer, go, come, pumasok",ahead:0.158802; lumapit:0.152235; lumabas:0.134714; aside:0.110718; itabi:0.110718; out:0.10446; closer:0.10149; go:0.100164; come:0.099639; pumasok:0.080828
bertopic_en_tl,82,False,82_thank_salamat_pasasalamatan_pasalamatan,29,"thank, salamat, pasasalamatan, pasalamatan, thanks, pinasasalamatan, much, congratulating, kooperasyon, magpasalamat",thank:0.330752; salamat:0.264801; pasasalamatan:0.081254; pasalamatan:0.076034; thanks:0.072; pinasasalamatan:0.059095; much:0.041999; congratulating:0.033775; kooperasyon:0.033775; magpasalamat:0.033775
bertopic_en_tl,83,False,83_cold_lamig_snowing_niyebe,29,"cold, lamig, snowing, niyebe, snow, nagniyeniyebe, malamig, town, snows, nilalamig",cold:0.201327; lamig:0.101378; snowing:0.101378; niyebe:0.084759; snow:0.084759; nagniyeniyebe:0.081254; malamig:0.079477; town:0.060257; snows:0.059095; nilalamig:0.059095
